YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,6,2,WN,1784,SJC,BUR,-4,-5,0,,,,,
2015,1,6,2,WN,472,SNA,SJC,-2,-15,0,,,,,
2015,1,6,2,AA,60,DFW,MIA,18,14,0,,,,,
2015,1,6,2,AA,1052,TPA,MIA,-13,18,0,18,0,0,0,0
2015,1,6,2,AA,1490,PBI,LGA,54,48,0,0,0,18,30,0
2015,1,6,2,AA,1621,DFW,JAC,1,8,0,,,,,
2015,1,6,2,AS,302,SEA,SFO,-2,-4,0,,,,,
2015,1,6,2,AS,424,SEA,LAX,3,5,0,,,,,
2015,1,6,2,AS,525,BUR,SEA,276,255,0,0,0,255,0,0
2015,1,6,2,AS,562,PDX,LAX,143,140,0,0,0,0,140,0
2015,1,6,2,B6,299,LGA,MCO,134,140,0,6,0,3,131,0
2015,1,6,2,B6,890,DCA,BOS,,,1,,,,,
2015,1,6,2,DL,1110,ATL,MCO,-1,-8,0,,,,,
2015,1,6,2,DL,2474,ATL,BHM,11,5,0,,,,,
2015,1,6,2,DL,1442,DTW,FLL,-7,-17,0,,,,,
2015,1,6,2,DL,1451,MSP,LAS,1,-27,0,,,,,
2015,1,6,2,DL,1704,FLL,DTW,1,1,0,,,,,
2015,1,6,2,DL,1349,ATL,PBI,42,28,0,0,0,9,19,0
2015,1,6,2,EV,5062,LEX,ATL,-5,-21,0,,,,,
2015,1,6,2,EV,5916,ORD,MOB,-3,-13,0,,,,,
2015,1,6,2,MQ,2937,DFW,ABI,22,21,0,0,0,1,20,0
2015,1,6,2,MQ,3147,CMH,MIA,110,92,0,0,0,5,87,0
2015,1,6,2,MQ,3459,PNS,MIA,-7,-4,0,,,,,
2015,1,6,2,MQ,3553,XNA,LGA,125,109,0,11,0,0,98,0
2015,1,6,2,NK,216,LAX,IAH,20,26,0,26,0,0,0,0
2015,1,6,2,OO,2728,PHX,BFL,-4,-6,0,,,,,
2015,1,6,2,HA,236,HNL,OGG,5,5,0,,,,,
2015,1,6,2,OO,4981,IAH,BOI,-2,-7,0,,,,,
2015,1,6,2,UA,1615,IAD,SEA,21,58,0,37,0,0,0,21
2015,1,6,2,NK,881,MCO,SJU,-5,-7,0,,,,,
2015,1,6,2,NK,975,DTW,DEN,10,23,0,23,0,0,0,0
2015,1,6,2,UA,1235,MCO,LAX,97,81,0,0,0,8,73,0
2015,1,6,2,DL,1923,MIA,LGA,62,78,0,16,0,10,52,0
2015,1,6,2,EV,5613,PVD,ATL,1,12,0,,,,,
2015,1,6,2,MQ,3656,CHS,DFW,130,114,0,0,0,3,111,0
2015,1,6,2,OO,4819,SEA,PHX,15,13,0,,,,,
2015,1,6,2,UA,1078,DEN,IAH,32,21,0,0,0,21,0,0
2015,1,6,2,UA,251,PHX,SFO,-2,-21,0,,,,,
2015,1,6,2,AA,1670,BOS,ORD,32,59,0,27,0,7,25,0
2015,1,6,2,B6,2035,STT,SJU,-20,-20,0,,,,,
2015,1,6,2,EV,5801,MTJ,DEN,-9,6,0,,,,,
2015,1,6,2,UA,1195,PHL,ORD,57,92,0,35,0,0,57,0
2015,1,6,2,UA,1590,IAH,SEA,25,13,0,,,,,
2015,1,6,2,US,2006,RDU,CLT,1,-8,0,,,,,
2015,1,6,2,US,2041,CLT,ATL,1,9,0,,,,,
2015,1,6,2,US,447,ATL,CLT,-7,1,0,,,,,
2015,1,6,2,US,686,PHX,SFO,43,28,0,0,0,28,0,0
2015,1,6,2,B6,1042,SAV,JFK,28,30,0,3,0,0,27,0
2015,1,6,2,DL,762,MDW,ATL,15,1,0,,,,,
2015,1,6,2,DL,847,LGA,ATL,32,20,0,0,0,0,20,0
2015,1,6,2,DL,1261,ATL,IND,-1,-9,0,,,,,
2015,1,6,2,DL,2690,LGA,BOS,222,209,0,0,0,0,209,0
2015,1,6,2,DL,1776,MCO,LGA,107,139,0,39,0,0,100,0
2015,1,6,2,DL,2055,ATL,LAX,3,-30,0,,,,,
2015,1,6,2,DL,1378,ORF,ATL,-2,-15,0,,,,,
2015,1,6,2,EV,5565,OAJ,ATL,31,29,0,0,0,0,29,0
2015,1,6,2,NK,630,ORD,LGA,120,111,0,111,0,0,0,0
2015,1,6,2,OO,6294,MFR,SFO,-8,-3,0,,,,,
2015,1,6,2,UA,691,LGA,ORD,38,52,0,14,0,0,33,5
2015,1,6,2,UA,692,ORD,LGA,45,47,0,2,0,0,15,30
2015,1,6,2,US,2014,DFW,PHL,157,140,0,0,0,14,126,0
2015,1,6,2,US,2067,CLT,DTW,-1,2,0,,,,,
2015,1,6,2,US,2125,BOS,DCA,5,27,0,22,0,0,0,5
2015,1,6,2,US,2158,LGA,BOS,59,70,0,11,0,0,59,0
2015,1,6,2,US,2159,BOS,LGA,46,54,0,8,0,0,35,11
2015,1,6,2,US,2190,DCA,LGA,103,93,0,0,0,0,93,0
2015,1,6,2,US,2191,LGA,DCA,,,1,,,,,
2015,1,6,2,US,449,PHX,BOI,-3,-6,0,,,,,
2015,1,6,2,US,483,PHX,GEG,-4,-12,0,,,,,
2015,1,6,2,US,660,PHX,SNA,8,1,0,,,,,
2015,1,6,2,US,705,CLT,LAS,16,-2,0,,,,,
2015,1,6,2,US,719,PHL,SFO,123,122,0,0,0,0,92,30
2015,1,6,2,US,729,PHL,SEA,-1,,0,,,,,
2015,1,6,2,US,759,PHL,ORD,39,76,0,37,0,24,15,0
2015,1,6,2,US,782,PHL,LAX,38,75,0,37,0,38,0,0
2015,1,6,2,US,1784,CLT,BWI,0,1,0,,,,,
2015,1,6,2,US,1806,CLT,BOS,-1,-4,0,,,,,
2015,1,6,2,US,1838,RDU,PHL,90,84,0,0,0,4,80,0
2015,1,6,2,US,1908,CLT,ORD,10,47,0,37,0,10,0,0
2015,1,6,2,WN,4987,BWI,RSW,145,135,0,0,0,115,20,0
2015,1,6,2,WN,47,DAL,HOU,-3,6,0,,,,,
2015,1,6,2,WN,42,DAL,PHX,28,14,0,,,,,
2015,1,6,2,WN,374,DEN,BDL,56,31,0,0,0,27,4,0
2015,1,6,2,WN,184,DEN,FLL,99,84,0,0,0,22,62,0
2015,1,6,2,WN,335,DEN,MCO,18,10,0,,,,,
2015,1,6,2,WN,569,DEN,RDU,32,19,0,0,0,16,3,0
2015,1,6,2,WN,1266,DEN,TPA,64,53,0,0,0,20,33,0
2015,1,6,2,WN,48,HOU,DAL,62,56,0,0,0,16,40,0
2015,1,6,2,WN,1048,LAX,LAS,-3,-5,0,,,,,
2015,1,6,2,WN,793,MDW,STL,-3,-8,0,,,,,
2015,1,6,2,WN,840,OKC,DAL,40,35,0,0,0,10,25,0
2015,1,6,2,WN,3493,PBI,ATL,125,118,0,0,0,4,114,0
2015,1,6,2,WN,459,ATL,BWI,29,26,0,0,0,4,22,0
2015,1,6,2,WN,4569,BNA,JAX,5,0,0,,,,,
2015,1,6,2,WN,4284,BNA,MSY,20,12,0,,,,,
2015,1,6,2,WN,3385,RSW,ATL,34,36,0,2,0,27,7,0
2015,1,6,2,WN,342,SAN,SJC,15,12,0,,,,,
2015,1,6,2,WN,388,SAN,SMF,7,-3,0,,,,,
2015,1,6,2,WN,110,SFO,LAS,-2,-5,0,,,,,
2015,1,6,2,WN,2611,SFO,SAN,-2,0,0,,,,,
2015,1,6,2,WN,3574,TPA,BNA,76,75,0,0,0,0,75,0
2015,1,6,2,WN,943,TPA,HOU,37,23,0,0,0,8,15,0
2015,1,6,2,AA,1035,TUL,DFW,2,-16,0,,,,,
2015,1,6,2,AA,1427,ORD,TUL,-5,-14,0,,,,,
2015,1,6,2,AA,1569,DFW,MFE,0,-2,0,,,,,
2015,1,6,2,B6,2008,FLL,PIT,18,19,0,1,0,18,0,0
2015,1,6,2,AA,926,DFW,DCA,9,2,0,,,,,
2015,1,6,2,DL,1219,LAX,OGG,-3,5,0,,,,,
2015,1,6,2,DL,2445,BNA,DTW,43,23,0,0,0,0,23,0
2015,1,6,2,DL,2689,BOS,LGA,152,206,0,54,0,0,105,47
2015,1,6,2,DL,1563,RSW,DTW,-4,3,0,,,,,
2015,1,6,2,DL,1977,ORD,ATL,32,12,0,,,,,
2015,1,6,2,DL,2008,DEN,MSP,87,71,0,0,0,71,0,0
2015,1,6,2,DL,2019,LGA,MSP,11,11,0,,,,,
2015,1,6,2,B6,183,JFK,MCO,69,63,0,0,0,33,30,0
2015,1,6,2,EV,2510,BTR,DFW,50,37,0,0,0,0,37,0
2015,1,6,2,EV,4442,IAH,HOB,-7,-14,0,,,,,
2015,1,6,2,EV,4602,XNA,EWR,5,-4,0,,,,,
2015,1,6,2,EV,5505,LGA,GSO,,,1,,,,,
2015,1,6,2,EV,6109,ORD,CVG,131,126,0,0,0,0,94,32
2015,1,6,2,EV,6115,ORD,MSN,20,20,0,0,0,0,20,0
2015,1,6,2,F9,1359,UST,IAD,17,1,0,,,,,
2015,1,6,2,F9,557,DEN,SAN,-9,-18,0,,,,,
2015,1,6,2,MQ,2901,XNA,DFW,0,11,0,,,,,
2015,1,6,2,MQ,3165,ORD,MQT,29,42,0,13,0,0,16,13
2015,1,6,2,MQ,3279,GSP,DFW,27,1,0,,,,,
2015,1,6,2,MQ,3349,LGA,LIT,107,138,0,31,0,0,107,0
2015,1,6,2,MQ,3403,DFW,HOU,26,31,0,5,0,26,0,0
2015,1,6,2,MQ,3567,CVG,MIA,54,47,0,0,0,3,44,0
2015,1,6,2,OO,4514,TUS,SLC,-7,-11,0,,,,,
2015,1,6,2,OO,5568,ORD,CID,215,250,0,35,0,199,16,0
2015,1,6,2,OO,6395,ORD,COS,50,72,0,22,0,34,16,0
2015,1,6,2,DL,2337,DAY,ATL,12,-12,0,,,,,
2015,1,6,2,EV,5583,GRR,MSP,-8,9,0,,,,,
2015,1,6,2,MQ,3413,DTW,ORD,117,150,0,33,0,0,117,0
2015,1,6,2,OO,5570,DFW,ORD,132,126,0,0,0,0,126,0
2015,1,6,2,EV,6114,ICT,ORD,-11,2,0,,,,,
2015,1,6,2,MQ,3484,CAE,DFW,60,51,0,0,0,28,23,0
2015,1,6,2,UA,685,ORD,SFO,40,27,0,0,0,27,0,0
2015,1,6,2,B6,1262,PBI,LGA,76,95,0,47,0,0,48,0
2015,1,6,2,B6,1822,LGB,PDX,8,-4,0,,,,,
2015,1,6,2,EV,4478,OMA,IAH,0,5,0,,,,,
2015,1,6,2,EV,6127,ORD,CLT,58,64,0,6,0,0,58,0
2015,1,6,2,MQ,3274,CVG,ORD,199,201,0,2,0,5,194,0
2015,1,6,2,NK,680,IAH,MSY,-9,-13,0,,,,,
2015,1,6,2,OO,4599,LAS,LAX,-2,-5,0,,,,,
2015,1,6,2,DL,2366,DAL,ATL,-1,0,0,,,,,
2015,1,6,2,EV,4591,IAH,LRD,-5,-9,0,,,,,
2015,1,6,2,EV,5679,ORD,HPN,50,86,0,36,0,15,0,35
2015,1,6,2,OO,5391,MRY,LAX,-9,-21,0,,,,,
2015,1,6,2,UA,529,SNA,SFO,19,-5,0,,,,,
2015,1,6,2,US,695,PHX,LAX,-8,-13,0,,,,,
2015,1,6,2,US,721,CLT,LAX,2,3,0,,,,,
2015,1,6,2,US,731,CLT,MIA,-5,-17,0,,,,,
2015,1,6,2,US,799,PHL,MCO,23,12,0,,,,,
2015,1,6,2,US,896,CLT,ROC,-6,3,0,,,,,
2015,1,6,2,US,1721,PHL,MSY,56,73,0,17,0,0,26,30
2015,1,6,2,US,1799,CLT,SFO,7,-17,0,,,,,
2015,1,6,2,US,1840,CLT,PIT,-3,1,0,,,,,
2015,1,6,2,US,1881,PHL,PHX,100,116,0,16,0,100,0,0
2015,1,6,2,US,1883,PHL,TPA,219,223,0,4,0,190,29,0
2015,1,6,2,US,1915,CLT,RDU,7,6,0,,,,,
2015,1,6,2,VX,878,DAL,DCA,12,16,0,7,0,5,4,0
2015,1,6,2,WN,778,DAL,SAT,66,61,0,0,0,33,28,0
2015,1,6,2,WN,992,DCA,MDW,1,30,0,30,0,0,0,0
2015,1,6,2,WN,889,DEN,BOS,54,23,0,0,0,20,3,0
2015,1,6,2,WN,955,DEN,IAD,102,80,0,0,0,0,80,0
2015,1,6,2,WN,1537,DEN,PHL,37,8,0,,,,,
2015,1,6,2,WN,1044,DEN,PIT,7,-2,0,,,,,
2015,1,6,2,WN,865,FLL,STL,2,-13,0,,,,,
2015,1,6,2,WN,991,GEG,OAK,49,42,0,0,0,0,42,0
2015,1,6,2,WN,41,HOU,PHX,49,21,0,0,0,20,1,0
2015,1,6,2,WN,3830,MCO,BWI,45,47,0,2,0,11,34,0
2015,1,6,2,WN,524,MSY,STL,5,-1,0,,,,,
2015,1,6,2,WN,432,PDX,LAS,3,7,0,,,,,
2015,1,6,2,WN,4927,BNA,FLL,177,160,0,0,0,0,160,0
2015,1,6,2,WN,1268,BWI,DEN,59,81,0,22,0,59,0,0
2015,1,6,2,WN,1123,BWI,MCO,105,95,0,0,0,70,25,0
2015,1,6,2,WN,2872,RSW,BNA,48,44,0,0,0,16,28,0
2015,1,6,2,WN,1016,SJC,SNA,,,1,,,,,
2015,1,6,2,WN,2680,SJU,FLL,63,44,0,0,0,0,44,0
2015,1,6,2,WN,278,TPA,DCA,59,51,0,0,0,0,51,0
2015,1,6,2,WN,567,TPA,DEN,27,9,0,,,,,
2015,1,6,2,AA,71,DFW,SAN,170,153,0,0,0,4,149,0
2015,1,6,2,AA,182,LAX,LAS,-3,-7,0,,,,,
2015,1,6,2,AA,355,LGA,ORD,39,36,0,0,0,36,0,0
2015,1,6,2,AA,238,DCA,MIA,52,45,0,0,0,0,45,0
2015,1,6,2,AA,1096,BOS,JFK,93,121,0,28,0,3,90,0
2015,1,6,2,AA,2466,DFW,IND,49,48,0,0,0,48,0,0
2015,1,6,2,AA,2409,ORD,TPA,49,43,0,0,0,25,0,18
2015,1,6,2,AS,328,SEA,SJC,-3,-2,0,,,,,
2015,1,6,2,B6,827,BOS,BWI,43,74,0,31,0,0,43,0
2015,1,6,2,DL,514,ATL,BDL,-5,-10,0,,,,,
2015,1,6,2,DL,1098,ATL,OMA,-2,-9,0,,,,,
2015,1,6,2,DL,2483,OKC,ATL,-9,13,0,,,,,
2015,1,6,2,DL,1661,PHL,ATL,194,160,0,0,0,5,155,0
2015,1,6,2,DL,1926,ATL,MCI,88,81,0,0,0,81,0,0
2015,1,6,2,EV,2525,DFW,CRP,-3,-3,0,,,,,
2015,1,6,2,EV,2566,DFW,TYS,-4,-3,0,,,,,
2015,1,6,2,EV,3271,CLE,LGA,34,16,0,0,0,0,16,0
2015,1,6,2,EV,5124,ATL,BTR,9,-4,0,,,,,
2015,1,6,2,F9,1352,IAD,STL,48,61,0,13,0,48,0,0
2015,1,6,2,HA,543,OGG,HNL,-1,-1,0,,,,,
2015,1,6,2,MQ,3003,ORD,MSN,202,200,0,0,0,0,168,32
2015,1,6,2,MQ,3090,DFW,LCH,-6,-9,0,,,,,
2015,1,6,2,NK,706,DTW,LAX,30,28,0,28,0,0,0,0
2015,1,6,2,OO,6209,ORD,BNA,10,-4,0,,,,,
2015,1,6,2,OO,6339,LAX,SAN,-8,-17,0,,,,,
2015,1,6,2,UA,1469,LAX,SEA,-3,-31,0,,,,,
2015,1,6,2,AA,1031,PIT,DFW,-5,-5,0,,,,,
2015,1,6,2,DL,1364,MCI,ATL,-4,-5,0,,,,,
2015,1,6,2,MQ,3142,ASE,LAX,-4,-14,0,,,,,
2015,1,6,2,OO,5298,MKE,ORD,48,44,0,0,0,0,44,0
2015,1,6,2,OO,6211,SAT,LAX,12,17,0,5,0,0,12,0
2015,1,6,2,UA,473,BWI,ORD,4,14,0,,,,,
2015,1,6,2,EV,4264,STL,IAH,-9,-27,0,,,,,
2015,1,6,2,HA,388,HNL,KOA,2,7,0,,,,,
2015,1,6,2,UA,884,ORD,EWR,53,35,0,0,0,35,0,0
2015,1,6,2,UA,1084,ORD,DCA,8,1,0,,,,,
2015,1,6,2,UA,1711,BOS,EWR,100,125,0,62,0,0,63,0
2015,1,6,2,NK,303,ACY,MCO,71,68,0,68,0,0,0,0
2015,1,6,2,DL,2537,EWR,ATL,87,85,0,0,0,15,70,0
2015,1,6,2,DL,1606,HOU,ATL,16,5,0,,,,,
2015,1,6,2,MQ,3025,DSM,ORD,121,138,0,17,0,0,121,0
2015,1,6,2,MQ,3234,CHA,DFW,5,4,0,,,,,
2015,1,6,2,MQ,3380,LFT,DFW,6,2,0,,,,,
2015,1,6,2,UA,1196,ORD,BOS,50,40,0,0,0,0,0,40
2015,1,6,2,US,555,PHL,SLC,81,88,0,7,0,36,45,0
2015,1,6,2,US,644,PHX,ONT,49,44,0,0,22,0,22,0
2015,1,6,2,US,654,PHX,SAN,15,12,0,,,,,
2015,1,6,2,US,741,PHL,SAN,30,28,0,0,0,28,0,0
2015,1,6,2,US,765,CLT,STL,23,16,0,0,0,16,0,0
2015,1,6,2,US,1705,PIT,PHL,248,245,0,0,0,229,16,0
2015,1,6,2,US,1754,CLT,BDL,-3,-3,0,,,,,
2015,1,6,2,US,1825,PHL,IAH,178,151,0,0,0,0,141,10
2015,1,6,2,US,1928,CLT,BNA,-2,-1,0,,,,,
2015,1,6,2,WN,589,DAL,DCA,38,36,0,0,0,36,0,0
2015,1,6,2,WN,4028,DSM,MDW,-7,-9,0,,,,,
2015,1,6,2,WN,1789,EWR,BNA,142,132,0,0,0,0,132,0
2015,1,6,2,WN,565,LAS,STL,20,20,0,0,0,20,0,0
2015,1,6,2,WN,4644,MAF,DAL,-6,2,0,,,,,
2015,1,6,2,WN,4471,MCI,PDX,114,102,0,0,0,62,40,0
2015,1,6,2,WN,648,MCO,ORF,31,26,0,0,0,13,13,0
2015,1,6,2,WN,546,ABQ,LAX,12,-10,0,,,,,
2015,1,6,2,WN,124,BNA,DAL,-6,-23,0,,,,,
2015,1,6,2,WN,431,BNA,TPA,-2,-10,0,,,,,
2015,1,6,2,WN,698,HRL,HOU,1,-8,0,,,,,
2015,1,6,2,WN,1165,ICT,MDW,16,30,0,14,0,0,16,0
2015,1,6,2,WN,3917,LAS,PHX,8,-5,0,,,,,
2015,1,6,2,WN,612,PHX,OAK,21,7,0,,,,,
2015,1,6,2,WN,1045,PHX,SJC,2,-8,0,,,,,
2015,1,6,2,WN,1111,SAT,DEN,51,28,0,0,0,0,28,0
2015,1,6,2,WN,880,SJC,LAX,79,69,0,0,0,2,67,0
2015,1,6,2,AA,1029,DCA,JFK,22,33,0,11,0,0,22,0
2015,1,6,2,AA,1622,DFW,IAH,2,1,0,,,,,
2015,1,6,2,AS,579,SAN,PDX,-6,-24,0,,,,,
2015,1,6,2,AS,745,ATL,SEA,40,51,0,11,0,40,0,0
2015,1,6,2,AS,769,BOS,SAN,29,45,0,16,0,29,0,0
2015,1,6,2,B6,574,TPA,EWR,69,98,0,38,0,0,60,0
2015,1,6,2,B6,932,HOU,BOS,42,37,0,0,0,11,26,0
2015,1,6,2,DL,817,GSO,ATL,-2,-1,0,,,,,
2015,1,6,2,DL,1626,FLL,ATL,-1,-17,0,,,,,
2015,1,6,2,EV,4615,BNA,EWR,-10,-11,0,,,,,
2015,1,6,2,EV,5149,XNA,ATL,-9,-23,0,,,,,
2015,1,6,2,EV,5905,LIT,ORD,-10,4,0,,,,,
2015,1,6,2,EV,6093,ORD,CRW,9,-5,0,,,,,
2015,1,6,2,F9,1277,PHL,MCO,,,1,,,,,
2015,1,6,2,F9,682,DEN,MCO,-6,-13,0,,,,,
2015,1,6,2,F9,909,TTN,DTW,98,115,0,57,0,9,49,0
2015,1,6,2,MQ,2943,DFW,AMA,8,7,0,,,,,
2015,1,6,2,HA,322,HNL,ITO,7,9,0,,,,,
2015,1,6,2,MQ,3077,SGF,DFW,1,-3,0,,,,,
2015,1,6,2,MQ,2980,DFW,OKC,60,58,0,0,0,10,48,0
2015,1,6,2,MQ,3106,DFW,TYR,9,13,0,,,,,
2015,1,6,2,MQ,3258,DFW,CVG,7,10,0,,,,,
2015,1,6,2,MQ,3330,CRP,DFW,-3,-6,0,,,,,
2015,1,6,2,MQ,3406,SPS,DFW,9,3,0,,,,,
2015,1,6,2,OO,5303,SFO,ONT,3,4,0,,,,,
2015,1,6,2,OO,4656,SEA,LAS,4,6,0,,,,,
2015,1,6,2,OO,5387,SBP,LAX,-8,-6,0,,,,,
2015,1,6,2,UA,1574,RSW,IAH,-4,-32,0,,,,,
2015,1,6,2,AA,373,SAT,DFW,-9,-14,0,,,,,
2015,1,6,2,EV,4211,STL,ORD,-5,-14,0,,,,,
2015,1,6,2,EV,5678,EWR,CVG,47,59,0,12,0,0,47,0
2015,1,6,2,MQ,3035,BWI,ORD,65,134,0,69,0,0,65,0
2015,1,6,2,UA,1444,ORD,MCO,29,5,0,,,,,
2015,1,6,2,UA,223,MIA,IAH,93,66,0,0,0,11,55,0
2015,1,6,2,DL,2396,RSW,ATL,-2,-4,0,,,,,
2015,1,6,2,MQ,3071,GSO,DFW,20,8,0,,,,,
2015,1,6,2,MQ,3545,EYW,MIA,0,-9,0,,,,,
2015,1,6,2,UA,1147,FLL,IAH,3,-12,0,,,,,
2015,1,6,2,UA,1527,MCO,SFO,-8,-41,0,,,,,
2015,1,6,2,UA,222,ORD,BDL,43,24,0,0,0,24,0,0
2015,1,6,2,DL,1724,BDL,ATL,16,17,0,1,0,3,0,13
2015,1,6,2,EV,4516,MEM,IAH,-9,-23,0,,,,,
2015,1,6,2,HA,194,HNL,OGG,-2,-1,0,,,,,
2015,1,6,2,OO,4703,SMF,LAX,-6,-16,0,,,,,
2015,1,6,2,OO,5498,MCI,IAH,30,15,0,0,0,15,0,0
2015,1,6,2,OO,5416,ONT,SFO,-2,4,0,,,,,
2015,1,6,2,UA,472,ORD,ALB,32,16,0,0,0,0,0,16
2015,1,6,2,UA,1760,ORD,IAD,98,76,0,0,0,0,53,23
2015,1,6,2,B6,576,MSY,JFK,6,19,0,13,0,6,0,0
2015,1,6,2,OO,2636,MKE,ORD,173,198,0,25,0,0,173,0
2015,1,6,2,UA,708,EWR,ORD,19,23,0,4,0,19,0,0
2015,1,6,2,UA,774,ORD,RIC,47,30,0,0,0,0,20,10
2015,1,6,2,UA,1041,ORD,CLE,85,67,0,0,0,0,66,1
2015,1,6,2,UA,1681,ORD,TPA,6,-11,0,,,,,
2015,1,6,2,UA,285,IAH,ORD,52,35,0,0,0,35,0,0
2015,1,6,2,US,2005,CLT,FLL,0,0,0,,,,,
2015,1,6,2,US,2070,CLT,CLE,12,17,0,5,0,12,0,0
2015,1,6,2,US,470,CLT,SAN,13,-17,0,,,,,
2015,1,6,2,US,814,PHL,RDU,154,130,0,0,0,0,110,20
2015,1,6,2,US,1711,CLT,EWR,17,65,0,65,0,0,0,0
2015,1,6,2,US,1817,CLT,RSW,7,-1,0,,,,,
2015,1,6,2,US,1874,MCO,DCA,68,65,0,0,0,65,0,0
2015,1,6,2,WN,120,MDW,CLE,30,16,0,0,0,0,8,8
2015,1,6,2,WN,1445,MSY,HOU,22,14,0,,,,,
2015,1,6,2,WN,4573,OAK,ONT,46,56,0,10,0,46,0,0
2015,1,6,2,WN,515,PHL,MCO,110,86,0,0,0,11,75,0
2015,1,6,2,WN,496,BNA,BWI,24,30,0,6,0,0,24,0
2015,1,6,2,WN,463,LAS,SJC,4,-2,0,,,,,
2015,1,6,2,WN,2875,RNO,LAS,-2,6,0,,,,,
2015,1,6,2,WN,1078,SEA,OAK,108,109,0,1,0,31,77,0
2015,1,6,2,WN,3323,SFO,LAX,-3,-10,0,,,,,
2015,1,6,2,AA,6,OGG,DFW,64,73,0,9,0,4,60,0
2015,1,6,2,AA,1298,DFW,ATL,-4,1,0,,,,,
2015,1,6,2,AA,1599,LGA,MIA,47,38,0,0,0,30,8,0
2015,1,6,2,AA,2482,DFW,AUS,-2,-2,0,,,,,
2015,1,6,2,AA,2492,LAX,DFW,-6,14,0,,,,,
2015,1,6,2,AA,1459,ORD,SFO,53,51,0,0,0,24,27,0
2015,1,6,2,DL,433,JFK,DEN,90,120,0,30,0,0,0,90
2015,1,6,2,DL,443,JFK,SEA,78,104,0,26,0,0,0,78
2015,1,6,2,DL,826,CLT,ATL,-5,-21,0,,,,,
2015,1,6,2,DL,1739,LGA,MIA,65,71,0,6,0,20,45,0
2015,1,6,2,DL,1810,DFW,ATL,-4,-1,0,,,,,
2015,1,6,2,DL,1905,MCO,DTW,-5,9,0,,,,,
2015,1,6,2,DL,2266,ATL,DEN,-3,-32,0,,,,,
2015,1,6,2,EV,6026,ORD,SCE,-2,-6,0,,,,,
2015,1,6,2,MQ,3048,CMI,ORD,62,86,0,24,0,0,62,0
2015,1,6,2,MQ,3548,SJT,DFW,177,168,0,0,0,141,27,0
2015,1,6,2,OO,6220,DFW,SFO,28,-11,0,,,,,
2015,1,6,2,HA,219,OGG,LIH,-9,-4,0,,,,,
2015,1,6,2,OO,4802,SEA,SJC,-8,-9,0,,,,,
2015,1,6,2,OO,5501,ICT,LAX,134,98,0,0,0,0,98,0
2015,1,6,2,OO,7380,CDC,SLC,-17,-24,0,,,,,
2015,1,6,2,UA,1420,EWR,SFO,55,59,0,4,0,31,24,0
2015,1,6,2,DL,1223,DTW,LAX,-2,-28,0,,,,,
2015,1,6,2,DL,2420,ATL,GSO,32,26,0,0,0,26,0,0
2015,1,6,2,DL,2455,CVG,ATL,14,11,0,,,,,
2015,1,6,2,EV,3961,ORD,TYS,74,104,0,30,0,74,0,0
2015,1,6,2,OO,5412,ORD,MKE,14,17,0,3,0,0,14,0
2015,1,6,2,UA,595,SFO,PDX,-7,-16,0,,,,,
2015,1,6,2,AA,151,DEN,ORD,19,2,0,,,,,
2015,1,6,2,OO,7395,SGU,SLC,-1,-6,0,,,,,
2015,1,6,2,UA,515,CLE,ORD,46,50,0,4,0,20,26,0
2015,1,6,2,UA,1206,IAD,LAS,37,21,0,0,0,0,0,21
2015,1,6,2,AA,188,RSW,DFW,188,166,0,0,0,0,166,0
2015,1,6,2,EV,4093,BHM,IAH,86,72,0,0,0,0,72,0
2015,1,6,2,NK,443,BWI,FLL,84,77,0,77,0,0,0,0
2015,1,6,2,OO,5472,SPI,ORD,4,-1,0,,,,,
2015,1,6,2,OO,5579,MOT,DEN,14,4,0,,,,,
2015,1,6,2,OO,6334,DSM,ORD,36,57,0,21,0,0,36,0
2015,1,6,2,B6,1454,SJU,FLL,0,-19,0,,,,,
2015,1,6,2,EV,4731,ATW,ORD,9,19,0,10,0,0,9,0
2015,1,6,2,MQ,3244,GRB,ORD,32,39,0,7,0,0,32,0
2015,1,6,2,MQ,3486,LGA,BNA,36,33,0,0,0,33,0,0
2015,1,6,2,UA,1251,PDX,SFO,77,67,0,0,0,9,58,0
2015,1,6,2,UA,1273,ORD,PHL,32,19,0,19,0,0,0,0
2015,1,6,2,UA,248,IND,IAH,0,-20,0,,,,,
2015,1,6,2,UA,291,SFO,PHX,37,36,0,0,0,36,0,0
2015,1,6,2,US,2037,PHL,ATL,48,48,0,0,0,0,34,14
2015,1,6,2,US,851,PHL,DEN,72,139,0,67,0,72,0,0
2015,1,6,2,VX,77,IAD,SFO,47,38,0,0,0,26,0,12
2015,1,6,2,WN,416,DEN,BUR,10,-8,0,,,,,
2015,1,6,2,WN,1823,DEN,EWR,34,20,0,0,0,15,5,0
2015,1,6,2,WN,1699,DTW,MDW,6,-2,0,,,,,
2015,1,6,2,WN,3839,FLL,PVD,25,12,0,,,,,
2015,1,6,2,WN,3121,FLL,SJU,247,244,0,0,0,39,205,0
